股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz000005,世纪星源,2017-04-14,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.580000,6.630000,6.450000,6.450000,65.943200,6.450000,-0.028614,15729865.000000,102474581.510000,0.016536,6135384860.550000,6827562630.900000,0.000000,0.000000,60.375734,94.075435,-56.541749,5.323539,6.538000,6.431000,6.474000,6.526000,6.551667,5日、30日均线金叉；1日、5日均线死叉；1日、20日均线死叉；1日、30日均线死叉；1日、60日均线死叉；,-0.016186,-0.041332,0.050291,,46.358890,48.149400,42.777869,死叉,6.478500,6.788361,6.168639,50.000000,50.000000,46.468285,47.548805,46.575830,0.027108,0.615642
sz000005,世纪星源,2017-04-13,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.680000,6.770000,6.500000,6.640000,67.885713,6.640000,-0.011905,25080451.000000,165612670.670000,0.026367,6316117127.760000,7028684630.880000,0.000000,0.000000,62.154244,96.846650,-58.207320,5.480357,6.528000,6.425000,6.478500,6.530000,6.558500,5日、20日均线金叉；,-0.013492,-0.047619,0.068252,,55.682913,49.044655,68.959429,,6.475500,6.777256,6.173744,50.000000,48.611111,63.983886,57.582750,52.144460,0.040179,1.028427
sz000005,世纪星源,2017-04-12,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.840000,7.050000,6.700000,6.720000,68.703613,6.720000,0.021277,54754610.000000,373756130.180000,0.057562,6392214924.480000,7113367578.240000,0.000000,0.000000,62.903090,98.013477,-58.908613,5.546385,6.474000,6.403000,6.475500,6.527333,6.564667,,-0.029203,-0.056150,0.053895,,57.087588,45.725526,79.811711,,6.471000,6.752318,6.189682,58.333333,45.833333,73.736113,62.688606,54.787618,0.053191,2.609939
sz000005,世纪星源,2017-04-11,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.310000,6.650000,6.260000,6.580000,67.272288,6.580000,0.044444,24369510.000000,157523591.770000,0.025619,6259043780.220000,6965172420.360000,0.000000,0.000000,61.592609,95.971529,-57.681350,5.430835,6.402000,6.379000,6.471000,6.522667,6.570500,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；1日、60日均线金叉；5日、10日均线金叉；,-0.056976,-0.062887,0.011822,金叉,54.596899,40.044495,83.701706,,6.474000,6.751270,6.196730,50.000000,41.666667,66.229868,56.501294,50.587025,0.061905,2.087963
sz000005,世纪星源,2017-04-10,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.340000,6.380000,6.280000,6.300000,64.409637,6.300000,-0.015625,7817260.000000,49379316.930000,0.008218,5992701491.700000,6668782104.600000,0.000000,0.000000,58.971647,91.887635,-55.226824,5.199736,6.338000,6.374000,6.474000,6.524333,6.578000,1日、5日均线死叉；1日、10日均线死叉；,-0.077341,-0.064365,-0.025953,,39.342157,32.768294,52.489884,,6.493000,6.760662,6.225338,41.666667,37.500000,35.511958,37.500077,39.881499,0.015625,0.976077
sz000005,世纪星源,2017-04-07,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.350000,6.490000,6.320000,6.400000,65.432012,6.400000,0.004710,9914099.000000,63414711.990000,0.010422,6087823737.600000,6774635788.800000,0.000000,0.000000,59.907705,93.346168,-56.103441,5.282271,6.324000,6.395000,6.493000,6.534000,6.589167,1日、10日均线金叉；,-0.073700,-0.061121,-0.025159,,41.870378,29.481362,66.648411,,6.509000,6.777666,6.240334,50.000000,34.722222,48.694516,43.757760,43.075665,0.026688,1.088538
sz000005,世纪星源,2017-04-06,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.340000,6.390000,6.320000,6.370000,65.125300,6.370000,0.001572,8040859.000000,51041815.470000,0.008453,6059287063.830000,6742879683.540000,0.000000,0.000000,59.626887,92.908608,-55.840456,5.257511,6.322000,6.410000,6.509000,6.541333,6.599333,,-0.078163,-0.057976,-0.040375,,31.376996,23.286854,47.557280,,6.524000,6.786890,6.261110,41.666667,30.555556,43.446108,41.052693,41.734016,0.011006,0.896131
sz000005,世纪星源,2017-04-05,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.260000,6.380000,6.250000,6.360000,65.023062,6.360000,0.015974,8215417.000000,52057259.850000,0.008637,6049774839.240000,6732294315.120000,0.000000,0.000000,59.533282,92.762755,-55.752794,5.249257,6.332000,6.437000,6.524000,6.551000,6.607000,1日、5日均线金叉；,-0.079668,-0.052929,-0.053478,,23.315494,19.241783,31.462916,金叉,6.543000,6.802727,6.283273,33.333333,27.777778,41.792078,40.173469,41.292004,0.020767,0.942014
sz000005,世纪星源,2017-03-31,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.230000,6.270000,6.220000,6.260000,64.000687,6.260000,0.004815,6056641.000000,37817245.430000,0.006367,5954652593.340000,6626440630.920000,0.000000,0.000000,58.597224,91.304221,-54.876178,5.166722,6.356000,6.452000,6.543000,6.559333,6.613667,,-0.079412,-0.046244,-0.066336,,13.544669,17.204927,6.224153,,6.560500,6.787411,6.333589,33.333333,26.388889,23.033418,30.698202,36.689309,0.008026,0.727234
sz000005,世纪星源,2017-03-30,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.360000,6.380000,6.180000,6.230000,63.693974,6.230000,-0.025039,13311574.000000,83174709.370000,0.013994,5926115919.570000,6594684525.660000,0.000000,0.000000,58.316406,90.866661,-54.613193,5.141961,6.410000,6.481000,6.560500,6.570333,6.622000,,-0.067748,-0.037952,-0.059592,,13.174147,19.035056,1.452327,,6.573500,6.751440,6.395560,25.000000,25.000000,16.289038,27.542365,35.229383,0.031299,1.631138
sz000005,世纪星源,2017-03-29,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.420000,6.430000,6.340000,6.390000,65.329775,6.390000,-0.004673,9239803.000000,58896112.940000,0.009714,6078311513.010000,6764050420.380000,0.000000,0.000000,59.814099,93.200315,-56.015779,5.274018,6.466000,6.517000,6.573500,6.581667,6.632500,,-0.048821,-0.030503,-0.036635,,15.296934,21.965511,1.959780,,6.582500,6.740751,6.424249,25.000000,25.000000,26.679506,35.430105,39.936305,0.014019,1.321222
sz000005,世纪星源,2017-03-28,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.480000,6.490000,6.410000,6.420000,65.636487,6.420000,-0.009259,6782161.000000,43712037.650000,0.007130,6106848186.780000,6795806525.640000,0.000000,0.000000,60.094916,93.637875,-56.278764,5.298778,6.498000,6.532000,6.582500,6.588000,6.640500,,-0.040243,-0.025924,-0.028639,,16.695401,25.299800,-0.513396,,6.589500,6.730781,6.448219,25.000000,26.388889,29.632995,37.264352,40.918666,0.012346,0.980866
sz000005,世纪星源,2017-03-27,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.530000,6.530000,6.470000,6.480000,66.249912,6.480000,-0.007657,6251465.000000,40544961.830000,0.006572,6163921534.320000,6859318736.160000,0.000000,0.000000,60.656551,94.512996,-56.804734,5.348300,6.542000,6.548000,6.589500,6.593333,6.648000,,-0.031764,-0.022344,-0.018841,,23.527950,29.601999,11.379853,,6.594500,6.727084,6.461916,25.000000,27.777778,36.337397,41.172131,42.943295,0.009188,0.653317
sz000005,世纪星源,2017-03-24,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.520000,6.530000,6.470000,6.530000,66.761100,6.530000,0.003072,5219562.000000,33922268.760000,0.005487,6211482657.270000,6912245578.260000,0.000000,0.000000,61.124580,95.242262,-57.243042,5.389568,6.548000,6.563000,6.594500,6.598333,6.654333,,-0.026590,-0.019989,-0.013202,,30.119511,32.639023,25.080488,,6.599500,6.730363,6.468637,25.000000,29.166667,43.110821,44.757487,44.710000,0.009217,0.503411
sz000005,世纪星源,2017-03-23,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.550000,6.580000,6.470000,6.510000,66.556625,6.510000,-0.006107,7473887.000000,48797401.530000,0.007857,6192458208.090000,6891074841.420000,0.000000,0.000000,60.937368,94.950556,-57.067719,5.373060,6.552000,6.574000,6.599500,6.602000,6.662500,,-0.024689,-0.018339,-0.012700,,31.386164,33.898779,26.360934,死叉,6.603500,6.728171,6.478829,25.000000,31.944444,39.341854,42.935408,43.824078,0.016794,0.671147
sz000005,世纪星源,2017-03-22,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.600000,6.600000,6.530000,6.550000,66.965575,6.550000,-0.013554,8845237.000000,57920432.810000,0.009299,6230507106.450000,6933416315.100000,0.000000,0.000000,61.311792,95.533969,-57.418365,5.406075,6.568000,6.591000,6.603500,6.606000,6.670667,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；10日、20日均线死叉；10日、30日均线死叉；,-0.019867,-0.016751,-0.006232,,36.734418,35.155086,39.893082,,6.607000,6.731184,6.482816,25.000000,33.333333,44.225121,45.698783,45.212607,0.010542,0.787666
sz000005,世纪星源,2017-03-21,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.530000,6.740000,6.530000,6.640000,67.885713,6.640000,0.019969,20053925.000000,133301001.960000,0.021082,6316117127.760000,7028684630.880000,0.000000,0.000000,62.154244,96.846650,-58.207320,5.480357,6.566000,6.608000,6.607000,6.607333,6.676333,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；20日、30日均线死叉；,-0.017497,-0.015972,-0.003049,,37.860248,34.365420,44.849903,金叉,6.608000,6.737847,6.478153,33.333333,34.722222,57.639765,52.693592,48.527988,0.032258,1.838447
sz000005,世纪星源,2017-03-20,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.550000,6.550000,6.450000,6.510000,66.556625,6.510000,-0.006107,10249340.000000,66498260.400000,0.010775,6192458208.090000,6891074841.420000,0.000000,0.000000,60.937368,94.950556,-57.067719,5.373060,6.554000,6.611000,6.608000,6.606000,6.681667,,-0.023380,-0.015591,-0.015579,,24.031751,32.618007,6.859240,,6.613000,6.737255,6.488745,33.333333,36.111111,33.278882,40.669178,42.713020,0.015267,1.116883
sz000005,世纪星源,2017-03-17,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.590000,6.620000,6.530000,6.550000,66.965575,6.550000,-0.006070,9057555.000000,59599125.320000,0.009522,6230507106.450000,6933416315.100000,0.000000,0.000000,61.311792,95.533969,-57.418365,5.406075,6.578000,6.634000,6.613000,6.607667,6.688667,,-0.017313,-0.013644,-0.007340,,26.956718,36.911134,7.047884,,6.615000,6.737237,6.492763,33.333333,37.500000,39.034915,43.810016,44.184938,0.013657,0.892101
sz000005,世纪星源,2017-03-16,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.560000,6.600000,6.550000,6.590000,67.374525,6.590000,0.007645,7942316.000000,52235300.930000,0.008350,6268556004.810000,6975757788.780000,0.000000,0.000000,61.686215,96.117383,-57.769012,5.439089,6.596000,6.640000,6.615000,6.607000,6.693167,5日、30日均线死叉；,-0.013391,-0.012726,-0.001329,死叉,33.027669,41.888343,15.306321,,6.614000,6.735886,6.492114,41.666667,38.888889,45.608798,47.147756,45.693972,0.007645,0.732923
sz000005,世纪星源,2017-03-15,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.570000,6.570000,6.520000,6.540000,66.863337,6.540000,-0.006079,7237268.000000,47343078.660000,0.007608,6220994881.860000,6922830946.680000,0.000000,0.000000,61.218186,95.388116,-57.330703,5.397821,6.614000,6.630000,6.614000,6.606000,6.696000,5日、10日均线死叉；5日、20日均线死叉；,-0.012262,-0.012560,0.000596,,38.112932,46.318680,21.701437,,6.616000,6.733451,6.498549,33.333333,40.277778,34.037096,42.092599,43.377426,0.007599,0.620605
sz000005,世纪星源,2017-03-14,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.640000,6.680000,6.560000,6.580000,67.272288,6.580000,-0.007541,11397211.000000,75521808.160000,0.011982,6259043780.220000,6965172420.360000,0.000000,0.000000,61.592609,95.971529,-57.681350,5.430835,6.650000,6.633000,6.616000,6.605333,6.701167,1日、20日均线死叉；1日、30日均线死叉；,-0.005552,-0.012634,0.014165,,45.264636,50.421553,34.950801,,6.616000,6.732343,6.499657,33.333333,43.055556,39.662556,45.267728,44.843999,0.018100,0.815120
sz000005,世纪星源,2017-03-13,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.620000,6.690000,6.510000,6.630000,67.783475,6.630000,-0.001506,15130953.000000,99983142.230000,0.015907,6306604903.170000,7018099262.460000,0.000000,0.000000,62.060638,96.700796,-58.119658,5.472103,6.668000,6.631000,6.616000,6.603000,6.705333,1日、10日均线死叉；,-0.000980,-0.014405,0.026850,,51.230287,53.000012,47.690837,死叉,6.616000,6.732824,6.499176,41.666667,47.222222,47.910942,49.550501,46.736894,0.027108,1.021243
sz000005,世纪星源,2017-03-10,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.640000,6.720000,6.640000,6.640000,67.885713,6.640000,-0.005988,12474710.000000,83308642.720000,0.013114,6316117127.760000,7028684630.880000,0.000000,0.000000,62.154244,96.846650,-58.207320,5.480357,6.690000,6.626000,6.616000,6.599667,6.714667,,-0.000220,-0.017761,0.035082,,54.226383,53.884875,54.909400,,6.616000,6.732536,6.499464,41.666667,48.611111,49.631193,50.425131,47.118097,0.011976,0.740053
sz000005,世纪星源,2017-03-09,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.720000,6.730000,6.620000,6.680000,68.294663,6.680000,-0.005952,12068032.000000,80443732.200000,0.012687,6354166026.120000,7071026104.560000,0.000000,0.000000,62.528667,97.430063,-58.557966,5.513371,6.684000,6.625000,6.616000,6.595000,6.723500,1日、5日均线死叉；,-0.000266,-0.022146,0.043760,,57.530051,53.714120,65.161912,,6.613500,6.726640,6.500360,41.666667,48.611111,56.378832,53.914560,48.638842,0.016369,0.630318
sz000005,世纪星源,2017-03-08,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.660000,6.780000,6.620000,6.720000,68.703613,6.720000,0.007496,18840304.000000,126355951.700000,0.019806,6392214924.480000,7113367578.240000,0.000000,0.000000,62.903090,98.013477,-58.908613,5.546385,6.646000,6.616000,6.613500,6.587000,6.733167,10日、20日均线金叉；,-0.004394,-0.027617,0.046446,,57.723648,51.806155,69.558633,,6.607000,6.714426,6.499574,50.000000,48.611111,63.582497,57.566185,50.191277,0.023988,1.005267
sz000005,世纪星源,2017-03-07,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.700000,6.720000,6.630000,6.670000,68.192425,6.670000,-0.010386,15567051.000000,103676600.920000,0.016365,6344653801.530000,7060440736.140000,0.000000,0.000000,62.435061,97.284210,-58.470305,5.505117,6.616000,6.606000,6.607000,6.581333,6.741000,5日、10日均线金叉；5日、20日均线金叉；10日、20日均线死叉；,-0.013670,-0.033422,0.039504,,53.252138,48.847409,62.061598,,6.603500,6.713461,6.493539,50.000000,45.833333,57.991290,53.995942,48.211150,0.013353,0.949479
sz000005,世纪星源,2017-03-06,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.600000,6.860000,6.560000,6.740000,68.908088,6.740000,0.019667,25332437.000000,170226524.850000,0.026631,6411239373.660000,7134538315.080000,0.000000,0.000000,63.090302,98.305184,-59.083936,5.562892,6.594000,6.605000,6.603500,6.575000,6.749833,5日、30日均线金叉；10日、20日均线金叉；,-0.020221,-0.038360,0.036278,,52.497255,46.645044,64.201677,金叉,6.594500,6.703722,6.485278,58.333333,44.444444,70.645203,60.531902,50.927493,0.045386,1.734496
sz000005,世纪星源,2017-03-03,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.480000,6.680000,6.440000,6.610000,67.579000,6.610000,0.018490,23921874.000000,157581320.090000,0.025149,6287580453.990000,6996928525.620000,0.000000,0.000000,61.873426,96.409090,-57.944335,5.455596,6.562000,6.592000,6.594500,6.565000,6.758167,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；,-0.035416,-0.042895,0.014958,,43.031597,43.718938,41.656914,,6.590500,6.724298,6.456702,50.000000,43.055556,55.677749,50.287976,45.458237,0.036980,2.205235
sz000005,世纪星源,2017-03-02,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.570000,6.580000,6.480000,6.490000,66.352150,6.490000,-0.012177,10046257.000000,65447889.110000,0.010561,6173433758.910000,6869904104.580000,0.000000,0.000000,60.750157,94.658849,-56.892395,5.356553,6.566000,6.590000,6.590500,6.567333,6.772167,5日、30日均线死叉；10日、20日均线死叉；,-0.041058,-0.044765,0.007414,,29.130729,44.062609,-0.733032,,6.594000,6.737829,6.450171,41.666667,41.666667,27.075634,36.297766,39.492659,0.015221,1.267794
sz000005,世纪星源,2017-03-01,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.560000,6.570000,6.520000,6.570000,67.170050,6.570000,0.001524,7109152.000000,46544950.550000,0.007474,6249531555.630000,6954587051.940000,0.000000,0.000000,61.499003,95.825676,-57.593688,5.422582,6.586000,6.598000,6.594000,6.577333,6.787667,5日、20日均线死叉；,-0.035444,-0.045691,0.020495,,40.918315,51.528549,19.697847,,6.591500,6.762940,6.420060,41.666667,43.055556,42.207553,43.836928,42.459716,0.007622,0.897131
sz000005,世纪星源,2017-02-28,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.570000,6.590000,6.530000,6.560000,67.067813,6.560000,-0.003040,6615622.000000,43388881.440000,0.006955,6240019331.040000,6944001683.520000,0.000000,0.000000,61.405397,95.679823,-57.506027,5.414328,6.596000,6.599000,6.591500,6.587000,6.802833,10日、30日均线金叉；20日、30日均线金叉；5日、10日均线死叉；,-0.035908,-0.048253,0.024690,,45.752473,56.833666,23.590086,,6.589000,6.790183,6.387817,33.333333,45.833333,38.635121,42.467698,41.937158,0.009119,0.760390
sz000005,世纪星源,2017-02-27,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.620000,6.630000,6.550000,6.580000,67.272288,6.580000,-0.007541,6545929.000000,43111446.730000,0.006882,6259043780.220000,6965172420.360000,0.000000,0.000000,61.592609,95.971529,-57.681350,5.430835,6.616000,6.601000,6.589000,6.602000,6.820667,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；,-0.034960,-0.051340,0.032758,,56.128709,62.374263,43.637601,,6.586500,6.813547,6.359453,41.666667,48.611111,43.072673,44.454635,42.680064,0.012066,0.688203
sz000005,世纪星源,2017-02-24,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.560000,6.640000,6.550000,6.630000,67.783475,6.630000,0.006070,9304049.000000,61409237.330000,0.009781,6306604903.170000,7018099262.460000,0.000000,0.000000,62.060638,96.700796,-58.119658,5.472103,6.622000,6.606000,6.586500,6.618333,6.837000,1日、5日均线金叉；1日、10日均线金叉；1日、30日均线金叉；5日、30日均线金叉；,-0.035279,-0.055434,0.040311,,65.443063,65.497040,65.335111,,6.580000,6.838992,6.321008,50.000000,50.000000,56.621487,49.793506,44.571760,0.013657,0.949409
sz000005,世纪星源,2017-02-23,房地产,空气治理；充电桩；固废处理；污水处理；前海概念；外资背景；深圳本地,广东；深圳,6.610000,6.620000,6.550000,6.590000,67.374525,6.590000,-0.004532,10046855.000000,66092744.220000,0.010562,6268556004.810000,6975757788.780000,0.000000,0.000000,61.686215,96.117383,-57.769012,5.439089,6.614000,6.607000,6.580000,6.631667,6.852333,5日、10日均线金叉；1日、5日均线死叉；1日、10日均线死叉；,-0.040262,-0.060473,0.040422,,63.789595,65.524028,60.320729,死叉,6.572500,6.879325,6.265675,41.666667,50.000000,45.111007,44.944723,42.622013,0.010574,1.007533
