股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz000006,深振业Ａ,2017-03-22,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.640000,8.670000,8.500000,8.540000,507.209987,8.540000,-0.016129,11337583.000000,97175795.780000,0.008428,11487592844.980000,11528957684.299999,0.000000,0.000000,45.316820,4.354552,5.478176,2.653410,8.702000,8.734000,8.735000,8.782667,8.993000,,-0.055933,-0.051440,-0.008984,死叉,24.411223,36.472028,0.289614,,8.755000,8.957665,8.552335,41.666667,47.222222,27.248813,36.549701,41.635911,0.019585,0.821505
sz000006,深振业Ａ,2017-03-21,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.700000,8.720000,8.650000,8.680000,515.524905,8.680000,-0.002299,9357576.000000,81191197.390000,0.006957,11675914039.160000,11717956990.600000,0.000000,0.000000,46.059718,4.425938,5.567982,2.696908,8.732000,8.749000,8.755000,8.791333,9.015500,,-0.043024,-0.050317,0.014587,,32.172390,42.502430,11.512311,,8.767000,8.981974,8.552026,50.000000,47.222222,40.002171,43.613387,44.629666,0.008046,0.700655
sz000006,深振业Ａ,2017-03-20,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.780000,8.780000,8.650000,8.700000,516.712750,8.700000,-0.009112,11236882.000000,97652625.110000,0.008354,11702817066.900000,11744956891.500000,0.000000,0.000000,46.165847,4.436136,5.580812,2.703123,8.752000,8.753000,8.767000,8.795667,9.039667,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；5日、10日均线死叉；,-0.040176,-0.052141,0.023929,,40.905644,47.667450,27.382033,死叉,8.774000,8.993105,8.554895,50.000000,45.833333,42.362538,44.745822,45.073363,0.014806,0.759792
sz000006,深振业Ａ,2017-03-17,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.840000,8.920000,8.780000,8.780000,521.464132,8.780000,-0.003405,22739716.000000,201171373.410000,0.016905,11810429177.860001,11852956495.100000,0.000000,0.000000,46.590360,4.476929,5.632130,2.727979,8.764000,8.750000,8.774000,8.797667,9.048167,1日、30日均线死叉；5日、20日均线死叉；,-0.037994,-0.055132,0.034275,,51.064349,51.048353,51.096341,,8.774000,8.995676,8.552324,50.000000,44.444444,52.734760,49.454163,46.859168,0.015891,1.503864
sz000006,深振业Ａ,2017-03-16,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.750000,8.820000,8.720000,8.810000,523.245900,8.810000,0.013809,14333225.000000,125772215.650000,0.010655,11850783719.469999,11893456346.450001,0.000000,0.000000,46.749553,4.492226,5.651374,2.737300,8.776000,8.731000,8.774000,8.793000,9.055167,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；5日、20日均线金叉；,-0.042801,-0.059416,0.033230,,54.537700,51.040355,61.532390,,8.782500,9.035060,8.529940,50.000000,43.055556,57.104005,51.310090,47.536006,0.011507,0.981489
sz000006,深振业Ａ,2017-03-15,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.750000,8.790000,8.660000,8.690000,516.118828,8.690000,-0.010251,9109899.000000,79218484.800000,0.006772,11689365553.030001,11731456941.049999,0.000000,0.000000,46.112783,4.431037,5.574397,2.700016,8.766000,8.713000,8.782500,8.788333,9.060333,1日、5日均线死叉；1日、10日均线死叉；20日、30日均线死叉；,-0.051369,-0.063570,0.024401,,51.318745,49.291683,55.372870,,8.798000,9.076247,8.519753,41.666667,41.666667,40.736865,43.541156,44.460859,0.014806,0.544518
sz000006,深振业Ａ,2017-03-14,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.760000,8.920000,8.700000,8.780000,521.464132,8.780000,0.002283,16527336.000000,145304434.450000,0.012287,11810429177.860001,11852956495.100000,0.000000,0.000000,46.590360,4.476929,5.632130,2.727979,8.766000,8.721000,8.798000,8.786333,9.063833,,-0.049340,-0.066620,0.034561,,56.144785,48.278152,71.878050,,8.802000,9.083919,8.520081,41.666667,43.055556,53.493536,48.906003,46.416339,0.025114,1.001726
sz000006,深振业Ａ,2017-03-13,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.800000,8.810000,8.630000,8.760000,520.276287,8.760000,-0.009050,12894143.000000,112440304.510000,0.009586,11783526150.120001,11825956594.200001,0.000000,0.000000,46.484232,4.466731,5.619300,2.721765,8.754000,8.721000,8.802000,8.778667,9.068667,1日、20日均线死叉；1日、30日均线死叉；,-0.055195,-0.070940,0.031490,,54.008843,44.344835,73.336860,,8.804000,9.085294,8.522706,41.666667,43.055556,50.630585,47.590579,45.909699,0.020362,0.863044
sz000006,深振业Ａ,2017-03-10,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.740000,8.950000,8.730000,8.840000,525.027668,8.840000,0.009132,20153177.000000,178260708.750000,0.014982,11891138261.080000,11933956197.799999,0.000000,0.000000,46.908746,4.507523,5.670618,2.746621,8.736000,8.725000,8.804000,8.773333,9.077833,1日、20日均线金叉；1日、30日均线金叉；5日、10日均线金叉；,-0.059830,-0.074876,0.030094,,52.888265,39.512831,79.639134,,8.801500,9.084047,8.518953,41.666667,41.666667,63.702375,52.551374,47.636256,0.025114,1.424589
sz000006,深振业Ａ,2017-03-09,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.820000,8.970000,8.740000,8.760000,520.276287,8.760000,0.008055,24966469.000000,220875314.080000,0.018560,11783526150.120001,11825956594.200001,0.000000,0.000000,46.484232,4.466731,5.619300,2.721765,8.686000,8.727000,8.801500,8.763333,9.080167,1日、10日均线金叉；,-0.073020,-0.078638,0.011236,金叉,42.874065,32.825114,62.971966,,8.807000,9.089840,8.524160,41.666667,41.666667,53.752164,47.538555,45.678471,0.026467,2.062873
sz000006,深振业Ａ,2017-03-08,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.700000,8.750000,8.650000,8.690000,516.118828,8.690000,-0.003440,7953197.000000,69210043.950000,0.005912,11689365553.030001,11731456941.049999,0.000000,0.000000,46.112783,4.431037,5.574397,2.700016,8.660000,8.736000,8.807000,8.753000,9.084833,10日、30日均线死叉；,-0.080648,-0.080043,-0.001211,,36.186097,27.800638,52.957013,,8.812500,9.100433,8.524567,41.666667,43.055556,42.198491,42.681505,43.920286,0.011468,0.836504
sz000006,深振业Ａ,2017-03-07,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.680000,8.770000,8.640000,8.720000,517.900596,8.720000,0.005767,8734591.000000,76046699.380000,0.006493,11729720094.639999,11771956792.400000,0.000000,0.000000,46.271975,4.446334,5.593641,2.709337,8.676000,8.761000,8.812500,8.749000,9.090333,1日、5日均线金叉；,-0.082084,-0.079891,-0.004386,,29.888901,23.607909,42.450885,,8.817000,9.116745,8.517255,50.000000,45.833333,46.332343,44.292512,44.511997,0.014994,0.858568
sz000006,深振业Ａ,2017-03-06,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.570000,8.690000,8.560000,8.670000,514.930982,8.670000,0.009313,8925883.000000,77114792.400000,0.006636,11662462525.290001,11704457040.150000,0.000000,0.000000,46.006654,4.420839,5.561568,2.693801,8.688000,8.781000,8.817000,8.743000,9.093833,,-0.085778,-0.079343,-0.012869,,21.363964,20.467413,23.157066,金叉,8.821500,9.143440,8.499560,41.666667,47.222222,37.880456,40.883517,43.291726,0.015134,0.843363
sz000006,深振业Ａ,2017-03-03,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.610000,8.630000,8.490000,8.590000,510.179601,8.590000,-0.004635,9933696.000000,85000176.660000,0.007385,11554850414.330000,11596457436.549999,0.000000,0.000000,45.582141,4.380047,5.510250,2.668945,8.714000,8.798000,8.821500,8.735667,9.106167,5日、30日均线死叉；,-0.084153,-0.077734,-0.012838,死叉,15.379280,20.019138,6.099563,,8.824000,9.190638,8.457362,33.333333,51.388889,21.369566,35.054530,41.312765,0.016222,0.867330
sz000006,深振业Ａ,2017-03-02,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.780000,8.820000,8.630000,8.630000,512.555291,8.630000,-0.015964,11990940.000000,104589250.570000,0.008914,11608656469.809999,11650457238.350000,0.000000,0.000000,45.794397,4.400443,5.535909,2.681373,8.768000,8.817000,8.824000,8.743667,9.124167,1日、30日均线死叉；10日、20日均线死叉；,-0.072711,-0.076130,0.006838,,13.809660,22.339067,-3.249153,,8.826000,9.239500,8.412500,41.666667,55.555556,24.030911,36.713713,42.015328,0.021665,1.062784
sz000006,深振业Ａ,2017-03-01,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.810000,8.840000,8.750000,8.770000,520.870209,8.770000,-0.001139,11282070.000000,99083082.120000,0.008387,11796977663.990000,11839456544.650000,0.000000,0.000000,46.537296,4.471830,5.625715,2.724872,8.812000,8.852000,8.826000,8.766000,9.140333,1日、30日均线金叉；5日、20日均线死叉；,-0.061121,-0.076984,0.031727,,20.714490,26.603770,8.935930,,8.819000,9.302359,8.335641,50.000000,59.722222,37.739286,43.287079,44.556888,0.010251,0.970109
sz000006,深振业Ａ,2017-02-28,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.810000,8.840000,8.710000,8.780000,521.464132,8.780000,-0.002273,10785801.000000,94690111.140000,0.008018,11810429177.860001,11852956495.100000,0.000000,0.000000,46.590360,4.476929,5.632130,2.727979,8.846000,8.875000,8.819000,8.796333,9.154667,20日、30日均线金叉；,-0.059693,-0.080950,0.042514,,21.696735,29.548410,5.993385,,8.807500,9.381297,8.233703,58.333333,62.500000,39.065773,43.800558,44.742156,0.014773,0.872825
sz000006,深振业Ａ,2017-02-27,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.860000,8.900000,8.790000,8.800000,522.651977,8.800000,-0.006772,13273444.000000,117046507.880000,0.009868,11837332205.600000,11879956396.000000,0.000000,0.000000,46.696489,4.487127,5.644959,2.734193,8.874000,8.883000,8.807500,8.829000,9.173667,1日、20日均线死叉；,-0.058021,-0.086265,0.056487,,21.607603,33.474248,-2.125687,,8.797500,9.450168,8.144832,58.333333,62.500000,41.496698,44.774279,45.101592,0.012415,1.001255
sz000006,深振业Ａ,2017-02-24,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.830000,8.870000,8.800000,8.860000,526.215514,8.860000,0.001130,9080638.000000,80224970.830000,0.006751,11918041288.820000,11960956098.700001,0.000000,0.000000,47.014874,4.517721,5.683447,2.752835,8.882000,8.883000,8.797500,8.867333,9.191167,5日、30日均线金叉；10日、30日均线金叉；,-0.057080,-0.093325,0.072492,,29.350180,39.407570,9.235399,,8.781500,9.526349,8.036651,66.666667,62.500000,49.141442,47.689776,46.167900,0.007910,0.687859
sz000006,深振业Ａ,2017-02-23,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.900000,8.980000,8.780000,8.850000,525.621591,8.850000,-0.010067,13726498.000000,121554972.500000,0.010204,11904589774.950001,11947456148.250000,0.000000,0.000000,46.961810,4.512622,5.677033,2.749728,8.866000,8.876000,8.781500,8.905667,9.205333,1日、5日均线死叉；1日、10日均线死叉；1日、30日均线死叉；5日、10日均线死叉；,-0.061156,-0.102387,0.082461,,34.841597,44.436266,15.652259,,8.761500,9.622356,7.900644,58.333333,62.500000,47.805961,47.164155,45.963848,0.022371,0.921776
sz000006,深振业Ａ,2017-02-22,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.920000,9.030000,8.870000,8.940000,530.966895,8.940000,0.002242,14920360.000000,133390507.950000,0.011092,12025653399.780001,12068955702.299999,0.000000,0.000000,47.439387,4.558513,5.734765,2.777691,8.892000,8.878000,8.761500,8.938000,9.219500,1日、30日均线金叉；,-0.064452,-0.112695,0.096485,,40.941640,49.233600,24.357721,,8.743000,9.692332,7.793668,66.666667,63.888889,59.529789,51.427342,47.517346,0.017937,0.943351
sz000006,深振业Ａ,2017-02-21,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.840000,8.950000,8.820000,8.920000,529.779050,8.920000,0.009050,15283074.000000,135768385.170000,0.011362,11998750372.040001,12041955801.400000,0.000000,0.000000,47.333259,4.548315,5.721936,2.771477,8.904000,8.864000,8.743000,8.966667,9.231333,1日、5日均线金叉；1日、10日均线金叉；,-0.076885,-0.124755,0.095740,,41.601140,53.379580,18.044259,,8.724000,9.772036,7.675964,66.666667,63.888889,57.604419,50.516204,47.136849,0.014706,0.760507
sz000006,深振业Ａ,2017-02-20,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.800000,8.860000,8.790000,8.840000,525.027668,8.840000,0.006834,12995962.000000,114694067.420000,0.009661,11891138261.080000,11933956197.799999,0.000000,0.000000,46.908746,4.507523,5.670618,2.746621,8.892000,8.853000,8.724000,8.991667,9.242500,,-0.089599,-0.136723,0.094247,,44.477181,59.268800,14.893943,,8.704500,9.876347,7.532653,58.333333,63.888889,49.614047,46.861311,45.625705,0.007973,0.656963
sz000006,深振业Ａ,2017-02-17,房地产,粤港澳；前海概念；深圳本地,广东；深圳,8.940000,9.010000,8.770000,8.780000,521.464132,8.780000,-0.022272,17530912.000000,155411022.710000,0.013033,11810429177.860001,11852956495.100000,0.000000,0.000000,46.590360,4.476929,5.632130,2.727979,8.884000,8.845000,8.704500,9.012000,9.258833,1日、5日均线死叉；1日、10日均线死叉；,-0.096378,-0.148504,0.104251,,52.308992,66.664609,23.597757,,8.707000,9.936579,7.477421,58.333333,63.888889,42.886353,44.018632,44.485087,0.026726,0.898626
