index_code,date,open,close,low,high,volume,money,change
sz399001,2014-12-31,10723.09,11014.62,10711.33,11037.61,3325888789.0,46921530649.0,0.0272668211241
sz399001,2014-12-30,10756.58,10722.26,10660.2,10866.36,3433182305.0,48130976812.0,-0.00539256628421
sz399001,2014-12-29,10918.96,10780.4,10665.26,10965.29,4760178541.0,63888994469.0,-0.00205875677011
sz399001,2014-12-26,10505.71,10802.64,10487.91,10816.83,4062721121.0,50967006843.0,0.0294323903715
sz399001,2014-12-25,10350.94,10493.78,10296.0,10514.64,3225854268.0,39619246110.0,0.0195537109369
sz399001,2014-12-24,10614.12,10292.52,10179.26,10627.09,3493317496.0,43545078249.0,-0.0263238703347
sz399001,2014-12-23,10549.98,10570.79,10490.14,10794.19,4133473387.0,48804252142.0,-0.00355648269338
sz399001,2014-12-22,10607.58,10608.52,10474.92,10742.37,5196471408.0,60466861102.0,-0.00174967622897
sz399001,2014-12-19,10646.66,10627.11,10382.29,10684.6,4355313445.0,55323334772.0,-0.00356956034212
sz399001,2014-12-18,10744.27,10665.18,10656.35,10812.15,3813468298.0,55374547079.0,-0.0112678346582
sz399001,2014-12-17,10728.74,10786.72,10533.12,10788.97,4910367054.0,71418407973.0,0.0110703196112
sz399001,2014-12-16,10486.69,10668.62,10429.56,10668.62,4081631411.0,54044686559.0,0.0156496968983
sz399001,2014-12-15,10477.45,10504.23,10298.38,10531.66,3372622152.0,44713310878.0,0.00400647581529
sz399001,2014-12-12,10451.61,10462.31,10390.02,10622.88,3226616560.0,42535325644.0,-0.0015811802806
sz399001,2014-12-11,10443.66,10478.88,10387.59,10725.77,4377272381.0,54525197386.0,-0.0063187051557
sz399001,2014-12-10,10154.53,10545.52,10048.46,10567.45,5146056097.0,67578471017.0,0.0424084835748
sz399001,2014-12-09,10496.63,10116.49,10042.01,11050.85,7716617891.0,1.02297e+11,-0.0415058279042
sz399001,2014-12-08,10047.12,10554.57,9919.65,10587.62,5926565064.0,74316429012.0,0.0484030491258
sz399001,2014-12-05,10164.37,10067.28,9749.14,10319.87,6350059346.0,79075440033.0,0.00373366211255
sz399001,2014-12-04,9679.59,10029.83,9659.95,10040.72,5017274773.0,63676846155.0,0.0400155579824
sz399001,2014-12-03,9448.37,9643.92,9441.83,9777.77,6048145048.0,72509369240.0,0.0295693934065
sz399001,2014-12-02,9058.32,9366.95,9027.3,9433.64,4132191492.0,49038344773.0,0.0298152204374
sz399001,2014-12-01,9029.64,9095.76,9028.83,9180.64,4570845388.0,50968931416.0,0.0103896513607
sz399001,2014-11-28,8837.47,9002.23,8767.12,9010.17,4361532448.0,49741167606.0,0.0160030553812
sz399001,2014-11-27,8798.41,8860.43,8743.93,8860.43,3427580333.0,39575709584.0,0.0110282270763
sz399001,2014-11-26,8712.29,8763.78,8680.86,8774.78,2867553074.0,34721353144.0,0.00809254618889
sz399001,2014-11-25,8600.31,8693.43,8578.46,8694.59,2815951015.0,33290125946.0,0.0134678556748
sz399001,2014-11-24,8498.06,8577.91,8464.61,8645.39,3606025251.0,39649755136.0,0.0294766221755
sz399001,2014-11-21,8209.98,8332.3,8194.52,8335.59,1801263180.0,19624590959.0,0.0154680278554
