index_code,date,open,close,low,high,volume,money,change
sz399006,2014-08-21,1428.63,1447.88,1421.24,1447.91,790864022.0,16589054503.0,0.0143456232433
sz399006,2014-08-20,1438.29,1427.4,1421.92,1438.29,690049687.0,13861863777.0,-0.00626011211393
sz399006,2014-08-19,1436.42,1436.4,1427.06,1446.79,943267607.0,19015894989.0,0.00535927135747
sz399006,2014-08-18,1394.64,1428.74,1394.64,1429.0,878972841.0,17259191554.0,0.0260605220579
sz399006,2014-08-15,1382.87,1392.45,1377.93,1392.49,624526803.0,10636625286.0,0.00880096616468
sz399006,2014-08-14,1384.72,1380.3,1378.95,1394.52,604657130.0,11316254019.0,-0.0028938625697
sz399006,2014-08-13,1396.26,1384.31,1370.08,1397.1,649626000.0,12581556847.0,-0.00868567025532
sz399006,2014-08-12,1398.15,1396.44,1393.11,1402.75,621193725.0,12026539607.0,-0.000962952788128
sz399006,2014-08-11,1379.47,1397.78,1379.47,1397.97,664496407.0,13087014423.0,0.0147657438228
sz399006,2014-08-08,1368.06,1377.45,1368.06,1381.44,563466587.0,11391317047.0,0.0113191505608
sz399006,2014-08-07,1365.18,1362.03,1361.33,1381.46,631217212.0,12102315025.0,-0.00271794045719
sz399006,2014-08-06,1357.53,1365.74,1353.95,1368.53,629738871.0,11990891747.0,0.00370987703316
sz399006,2014-08-05,1330.32,1360.69,1321.2,1363.12,818787842.0,15664599527.0,0.0232144025399
sz399006,2014-08-04,1325.01,1329.82,1324.26,1331.8,445059108.0,8433378934.0,0.00292849288579
sz399006,2014-08-01,1339.98,1325.94,1324.19,1343.58,582799958.0,10665084626.0,-0.0138381488445
sz399006,2014-07-31,1342.73,1344.54,1334.26,1346.22,511141605.0,9688430292.0,0.00134501295115
sz399006,2014-07-30,1330.19,1342.74,1329.07,1345.35,564818283.0,10785792400.0,0.00824019871389
sz399006,2014-07-29,1315.75,1331.76,1310.84,1337.53,607913906.0,11613838349.0,0.0131127013747
sz399006,2014-07-28,1289.1,1314.53,1286.66,1316.04,563857047.0,10141773218.0,0.0223671766602
sz399006,2014-07-25,1271.43,1285.77,1270.37,1288.67,425407814.0,8069807142.0,0.0109200639369
sz399006,2014-07-24,1291.49,1271.88,1255.69,1291.49,583696923.0,10943196209.0,-0.0164063865427
sz399006,2014-07-23,1330.14,1293.09,1287.64,1332.36,576422884.0,11353747169.0,-0.0272727477886
sz399006,2014-07-22,1306.32,1329.35,1305.03,1330.29,522161120.0,9951430699.0,0.0171267019392
sz399006,2014-07-21,1304.72,1306.97,1287.24,1313.56,475145422.0,9217685786.0,0.000798669445802
sz399006,2014-07-18,1309.96,1305.92,1300.76,1321.93,425822810.0,7859152472.0,-0.00524600303624
sz399006,2014-07-17,1315.09,1312.81,1304.58,1323.24,465598956.0,9045449800.0,-0.00440310477281
sz399006,2014-07-16,1338.92,1318.62,1310.86,1344.36,636569312.0,12066598544.0,-0.0168899750908
sz399006,2014-07-15,1364.08,1341.27,1332.87,1366.16,687963428.0,13091590938.0,-0.0188732105891
sz399006,2014-07-14,1358.17,1367.07,1342.56,1367.82,685012755.0,12926075428.0,0.00568510352803
sz399006,2014-07-11,1361.57,1359.34,1351.77,1372.12,597501529.0,11362385487.0,-0.00332873371743
sz399006,2014-07-10,1384.45,1363.88,1362.35,1387.89,664783295.0,13060601855.0,-0.0149482261395
sz399006,2014-07-09,1410.39,1384.58,1384.26,1418.68,807007857.0,15818213613.0,-0.0185337326552
sz399006,2014-07-08,1392.35,1410.73,1379.49,1410.73,701632621.0,13972379088.0,0.0120784366617
sz399006,2014-07-07,1411.99,1393.89,1381.94,1411.99,708442157.0,13858251216.0,-0.0125733367903
sz399006,2014-07-04,1421.68,1411.64,1406.21,1423.89,731697100.0,13917659079.0,-0.00770770200822
sz399006,2014-07-03,1419.81,1422.6,1412.16,1428.67,850008321.0,15677632243.0,0.0018775480884
sz399006,2014-07-02,1413.17,1419.94,1402.22,1425.3,686849105.0,13818653788.0,0.00580915978625
sz399006,2014-07-01,1405.44,1411.74,1398.15,1415.33,671744681.0,13634589345.0,0.00500174413224
sz399006,2014-06-30,1388.47,1404.71,1374.3,1404.71,694985367.0,13822494920.0,0.0114450088745
sz399006,2014-06-27,1388.38,1388.82,1382.07,1397.97,633296404.0,12671808486.0,0.00183369365197
sz399006,2014-06-26,1360.2,1386.27,1360.2,1391.3,621507276.0,12248024501.0,0.0202876556258
sz399006,2014-06-25,1368.66,1358.71,1347.82,1368.66,469108412.0,9265275824.0,-0.00783605549426
sz399006,2014-06-24,1360.08,1369.44,1359.13,1372.16,498433494.0,9779788727.0,0.00599140663624
sz399006,2014-06-23,1335.18,1361.28,1335.18,1366.59,518103394.0,10388247063.0,0.0204657933915
sz399006,2014-06-20,1319.11,1333.98,1313.14,1335.65,430684678.0,8625787232.0,0.0100912047431
sz399006,2014-06-19,1363.45,1320.66,1310.49,1370.31,616926321.0,12015228533.0,-0.0317714706329
sz399006,2014-06-18,1377.58,1363.99,1363.75,1384.87,536921164.0,10792369258.0,-0.00975729455777
sz399006,2014-06-17,1396.38,1377.43,1377.4,1396.38,615589215.0,12533244429.0,-0.0130265525279
sz399006,2014-06-16,1384.16,1395.61,1384.16,1397.63,708725072.0,13936388779.0,0.00931343939864
sz399006,2014-06-13,1361.09,1382.73,1359.65,1386.35,678566921.0,13573212800.0,0.0139278850279
sz399006,2014-06-12,1364.41,1363.74,1358.08,1375.98,625262120.0,12635738734.0,-0.00266859150439
sz399006,2014-06-11,1350.38,1367.39,1348.4,1371.25,638604763.0,13255196799.0,0.00998396449883
sz399006,2014-06-10,1327.11,1353.87,1316.84,1356.97,625818497.0,12577692464.0,0.0204993687226
sz399006,2014-06-09,1348.77,1326.68,1326.63,1349.92,507600852.0,10025088706.0,-0.01760306032
sz399006,2014-06-06,1354.91,1350.45,1340.83,1362.98,639192567.0,12896996686.0,-0.00371454582208
sz399006,2014-06-05,1320.14,1355.48,1317.53,1356.53,699663705.0,14171135968.0,0.0255455399715
sz399006,2014-06-04,1318.33,1321.72,1303.36,1321.72,519090097.0,10019232625.0,0.00158605664488
sz399006,2014-06-03,1317.99,1319.63,1317.99,1332.78,473111891.0,9446390194.0,0.00113646105421
sz399006,2014-05-30,1312.3,1318.13,1300.09,1323.59,454210178.0,8734820957.0,0.00297897142927
sz399006,2014-05-29,1338.3,1314.21,1312.42,1341.57,499724413.0,10522171128.0,-0.0184910651538
sz399006,2014-05-28,1306.29,1338.97,1306.29,1339.03,617872184.0,12328658487.0,0.0250228893564
sz399006,2014-05-27,1319.66,1306.28,1303.15,1319.66,455105380.0,8712570943.0,-0.0109596073167
sz399006,2014-05-26,1301.87,1320.76,1301.87,1323.84,602538152.0,11787086237.0,0.0191057393607
sz399006,2014-05-23,1269.18,1296.0,1262.1,1296.84,464311046.0,8996110636.0,0.0208623306733
sz399006,2014-05-22,1259.87,1269.51,1259.87,1287.87,437013082.0,9227696018.0,0.00931550108285
sz399006,2014-05-21,1241.02,1257.8,1231.87,1257.8,285974675.0,5660461781.0,0.0105644411628
sz399006,2014-05-20,1239.65,1244.65,1239.65,1261.94,344295271.0,7461895754.0,0.0132500685868
sz399006,2014-05-19,1224.65,1228.37,1213.99,1233.84,267908869.0,5737982928.0,0.00154752693292
sz399006,2014-05-16,1250.38,1226.47,1210.81,1252.39,347492632.0,7427889649.0,-0.02185697344
sz399006,2014-05-15,1276.64,1253.88,1253.62,1283.43,335568041.0,7300209331.0,-0.0193812120648
sz399006,2014-05-14,1273.21,1278.66,1269.24,1282.35,260291772.0,5514824471.0,0.0018938384823
sz399006,2014-05-13,1274.57,1276.24,1273.33,1293.82,315261423.0,6615129858.0,-0.00159432738629
sz399006,2014-05-12,1263.92,1278.28,1250.94,1281.1,319673264.0,6582061542.0,0.0156509219885
sz399006,2014-05-09,1279.68,1258.58,1249.56,1282.82,301029327.0,6184544098.0,-0.016606020923
sz399006,2014-05-08,1284.44,1279.84,1279.29,1300.83,267758337.0,5889260546.0,-0.00789752136587
sz399006,2014-05-07,1313.38,1290.03,1289.56,1313.38,302902691.0,6556442449.0,-0.0203765326254
sz399006,2014-05-06,1301.59,1316.86,1301.59,1327.8,342617723.0,8042255966.0,0.0112982722368
sz399006,2014-05-05,1281.16,1302.15,1279.31,1302.68,265056449.0,6038806136.0,0.014757533652
sz399006,2014-04-30,1266.34,1283.21,1266.34,1287.77,272992022.0,6029471083.0,0.0131586531211
sz399006,2014-04-29,1253.24,1266.54,1248.32,1274.21,270252589.0,5984819886.0,0.00738111278229
sz399006,2014-04-28,1283.64,1257.26,1256.12,1283.87,328809288.0,7010455253.0,-0.0268131585731
sz399006,2014-04-25,1316.37,1291.9,1290.36,1318.07,284997909.0,6375471143.0,-0.0209184504795
sz399006,2014-04-24,1325.86,1319.51,1303.23,1326.96,318070144.0,7312661722.0,-0.00522678029429
sz399006,2014-04-23,1332.93,1326.44,1318.24,1338.67,295899034.0,6913915107.0,-0.00729613444825
sz399006,2014-04-22,1361.58,1336.19,1317.1,1367.63,366713060.0,8574791619.0,-0.0202837406726
sz399006,2014-04-21,1367.93,1363.85,1363.01,1384.69,352436556.0,8091582346.0,-0.0098503069872
sz399006,2014-04-18,1365.36,1377.42,1362.61,1377.84,305255796.0,6672935648.0,0.00718635907958
sz399006,2014-04-17,1360.75,1367.59,1360.75,1373.85,283463105.0,6531450270.0,0.00609650232766
sz399006,2014-04-16,1365.83,1359.3,1353.78,1367.91,260178401.0,6322007091.0,-0.00772690342064
sz399006,2014-04-15,1375.69,1369.89,1367.23,1380.86,335885908.0,8311137282.0,-0.00206814459966
sz399006,2014-04-14,1367.75,1372.73,1367.75,1378.32,335038406.0,8171230101.0,0.00647335323217
sz399006,2014-04-11,1370.4,1363.9,1352.13,1370.4,351093736.0,8371571169.0,-0.0124845960806
sz399006,2014-04-10,1374.61,1381.14,1374.61,1395.04,470838230.0,11443213522.0,0.00779299243613
sz399006,2014-04-09,1355.37,1370.46,1355.37,1376.69,408873178.0,9680880847.0,0.014268237537
sz399006,2014-04-08,1335.39,1351.18,1327.8,1351.83,379437084.0,8426291689.0,0.0033005677422
sz399006,2014-04-04,1323.41,1346.74,1316.95,1347.05,277035630.0,6783324043.0,0.0155047293874
sz399006,2014-04-03,1326.81,1326.18,1318.82,1344.32,301984297.0,7259364279.0,-0.00136071018981
sz399006,2014-04-02,1356.68,1327.98,1316.9,1360.88,324594960.0,8229360472.0,-0.0199756319135
sz399006,2014-04-01,1327.18,1355.05,1326.25,1355.74,311418757.0,7571684265.0,0.0205234222021
sz399006,2014-03-31,1327.23,1327.8,1315.49,1340.47,282727393.0,6558679188.0,-0.00202931228861
sz399006,2014-03-28,1363.87,1330.5,1317.41,1364.26,457960701.0,10285817077.0,-0.0273866856145
sz399006,2014-03-27,1415.55,1367.96,1367.96,1417.36,408553926.0,9696362659.0,-0.0350236383106
sz399006,2014-03-26,1396.91,1417.61,1396.91,1424.25,387438441.0,9446895830.0,0.016338978968
sz399006,2014-03-25,1392.14,1394.82,1385.0,1410.48,309948866.0,7662902278.0,-0.00176770243055
sz399006,2014-03-24,1411.78,1397.29,1392.51,1416.86,392564871.0,9375322264.0,-0.0158792540005
sz399006,2014-03-21,1405.9,1419.84,1379.74,1427.92,446109724.0,10617668268.0,0.0015391582455
sz399006,2014-03-20,1463.07,1417.66,1417.17,1466.42,467830623.0,11688145407.0,-0.0331185629412
sz399006,2014-03-19,1481.49,1466.22,1456.9,1482.3,418830120.0,10458789320.0,-0.0130738267683
sz399006,2014-03-18,1479.38,1485.64,1478.72,1493.39,484827372.0,12296133302.0,0.00556715614773
sz399006,2014-03-17,1436.11,1477.42,1435.32,1477.68,380346011.0,9722157430.0,0.0302603657826
sz399006,2014-03-14,1433.46,1434.02,1424.01,1450.38,326149650.0,7907242515.0,-0.00197305784296
sz399006,2014-03-13,1401.55,1436.86,1401.43,1437.15,343871894.0,8522477135.0,0.0268640844557
sz399006,2014-03-12,1390.86,1399.27,1378.89,1418.61,451511111.0,10537115424.0,0.00247382708142
sz399006,2014-03-11,1399.9,1395.81,1380.97,1410.38,414892132.0,9310371400.0,-0.00800242773474
sz399006,2014-03-10,1446.06,1407.07,1404.59,1446.06,504093665.0,11430475293.0,-0.0366545233467
sz399006,2014-03-07,1463.93,1460.61,1453.63,1477.96,503043432.0,12654964831.0,-0.00131074413618
sz399006,2014-03-06,1461.12,1462.53,1427.0,1464.41,502424438.0,13050445820.0,-0.00139972060211
sz399006,2014-03-05,1467.06,1464.58,1454.94,1471.04,469854010.0,11725782947.0,0.00282515276093
sz399006,2014-03-04,1462.26,1460.45,1446.27,1475.5,480263735.0,12200815087.0,-0.00319901388196
sz399006,2014-03-03,1433.9,1465.14,1431.14,1466.23,483603436.0,11592826852.0,0.0210782120491
sz399006,2014-02-28,1410.4,1434.89,1393.0,1436.88,503420747.0,12343402635.0,0.0143052344137
sz399006,2014-02-27,1467.27,1414.66,1410.97,1496.62,658585761.0,17174500346.0,-0.0350126365549
sz399006,2014-02-26,1452.06,1465.99,1415.25,1468.0,620306044.0,15556867452.0,-0.00455356894284
sz399006,2014-02-25,1543.97,1472.69,1460.41,1571.4,877397135.0,22434815758.0,-0.0437232877886
sz399006,2014-02-24,1517.97,1540.03,1510.46,1542.31,559946792.0,14425583013.0,0.0133983476621
sz399006,2014-02-21,1512.17,1519.67,1503.81,1526.03,484903630.0,11928684700.0,0.00297063552196
sz399006,2014-02-20,1545.26,1515.16,1504.17,1545.51,614165041.0,14703612995.0,-0.0189315994152
sz399006,2014-02-19,1544.64,1544.4,1524.39,1551.88,667420094.0,15786537763.0,-0.000607632878439
sz399006,2014-02-18,1558.74,1545.34,1539.21,1561.77,661308980.0,16101304450.0,-0.00851717164459
sz399006,2014-02-17,1521.17,1558.62,1521.17,1559.12,720083350.0,17826243154.0,0.0282573242626
sz399006,2014-02-14,1484.56,1515.78,1475.95,1516.43,581673747.0,14242913490.0,0.0206399300802
sz399006,2014-02-13,1537.26,1485.13,1484.42,1539.66,766178627.0,18506255224.0,-0.0356079290062
sz399006,2014-02-12,1527.1,1539.97,1513.91,1540.33,662243577.0,16456750002.0,0.00839144262748
sz399006,2014-02-11,1550.62,1527.15,1506.04,1559.77,785649587.0,19895924617.0,-0.0169072656051
sz399006,2014-02-10,1536.99,1553.42,1525.94,1557.03,726627225.0,18373981251.0,0.0135239615133
sz399006,2014-02-07,1489.05,1532.69,1483.69,1532.82,560317270.0,14086550341.0,0.024538462464
sz399006,2014-01-30,1494.12,1495.98,1486.82,1507.87,542959535.0,14066711750.0,-0.000366849378595
sz399006,2014-01-29,1472.54,1496.53,1469.58,1497.72,553040551.0,14363992877.0,0.0171184090693
sz399006,2014-01-28,1476.59,1471.34,1448.47,1486.42,550840210.0,14174593335.0,-0.00428309722949
sz399006,2014-01-27,1477.46,1477.67,1465.14,1500.46,704276778.0,17673619531.0,-0.00455595136726
sz399006,2014-01-24,1458.21,1484.43,1455.95,1493.64,675336857.0,16981022475.0,0.0156733548862
sz399006,2014-01-23,1433.7,1461.53,1433.17,1472.34,737528582.0,19158428748.0,0.0208026451712
sz399006,2014-01-22,1407.46,1431.74,1407.46,1432.0,639849271.0,15783544548.0,0.017474302705
sz399006,2014-01-21,1370.69,1407.15,1370.69,1407.45,521002571.0,12839981812.0,0.0250710988857
sz399006,2014-01-20,1393.88,1372.74,1362.45,1400.94,514641408.0,12453815308.0,-0.0163187768764
sz399006,2014-01-17,1395.03,1395.51,1391.62,1411.55,479389527.0,11697049380.0,0.000247999696093
sz399006,2014-01-16,1415.57,1395.16,1392.01,1423.12,479813992.0,11304549593.0,-0.0142440983436
sz399006,2014-01-15,1399.67,1415.32,1397.95,1417.42,476300438.0,11114450209.0,0.0102839856208
sz399006,2014-01-14,1364.8,1400.92,1364.8,1400.92,481074821.0,10996665520.0,0.027977939342
sz399006,2014-01-13,1352.01,1362.79,1349.25,1374.15,446104892.0,9954594472.0,0.00700952189533
sz399006,2014-01-10,1373.52,1353.3,1347.61,1385.86,439099247.0,10147330112.0,-0.01951973709
sz399006,2014-01-09,1401.8,1380.24,1379.65,1423.84,762871620.0,19105793501.0,-0.017636010229
sz399006,2014-01-08,1363.31,1405.02,1363.31,1409.21,868521741.0,20914439090.0,0.0390060904727
sz399006,2014-01-07,1315.44,1352.28,1312.27,1355.4,531876084.0,11909722114.0,0.0218751511341
sz399006,2014-01-06,1350.31,1323.33,1322.72,1354.15,556349330.0,13020214792.0,-0.0218148487626
sz399006,2014-01-03,1332.35,1352.84,1331.97,1355.12,620939657.0,14652635274.0,0.014881436876
sz399006,2014-01-02,1302.3,1333.0,1299.34,1333.1,547106850.0,12373349338.0,0.0218936190438
sz399006,2013-12-31,1302.67,1304.44,1288.94,1309.34,516300206.0,10889567131.0,-0.00270950498017
sz399006,2013-12-30,1294.42,1307.99,1292.83,1307.99,547546487.0,11621957207.0,0.0105740391346
sz399006,2013-12-27,1265.08,1294.3,1265.08,1297.62,541699335.0,11162918709.0,0.0195087177589
sz399006,2013-12-26,1290.87,1269.54,1268.14,1297.47,562487555.0,12198237166.0,-0.0145970670808
sz399006,2013-12-25,1262.0,1288.34,1258.41,1288.85,554811409.0,11548696777.0,0.0234488883664
sz399006,2013-12-24,1242.0,1258.82,1241.91,1264.72,493587384.0,10101293235.0,0.0128877717037
sz399006,2013-12-23,1251.41,1242.81,1224.99,1253.67,478918175.0,10072397679.0,-0.00870054892902
sz399006,2013-12-20,1255.82,1253.71,1246.39,1266.03,428688941.0,9304177961.0,-0.0018868164868
sz399006,2013-12-19,1253.43,1256.08,1253.43,1281.82,489486276.0,11375819779.0,6.6878980892e-05
sz399006,2013-12-18,1267.77,1256.0,1245.96,1267.77,456035571.0,10238556414.0,-0.00920821063476
sz399006,2013-12-17,1278.53,1267.67,1248.82,1282.17,498400207.0,10976283304.0,-0.00959797118343
sz399006,2013-12-16,1279.06,1279.96,1266.94,1293.94,601862688.0,12730517247.0,0.0014200289013
sz399006,2013-12-13,1274.17,1278.14,1268.65,1286.72,538423337.0,11572561282.0,-0.000918458115965
sz399006,2013-12-12,1242.15,1279.32,1238.95,1285.27,610613761.0,14070801299.0,0.0279733709386
sz399006,2013-12-11,1230.78,1244.51,1226.58,1255.06,482623211.0,10940273427.0,0.0102149407308
sz399006,2013-12-10,1244.57,1231.92,1227.06,1249.36,512040599.0,10263129061.0,-0.00788747820555
