index_code,date,open,close,low,high,volume,money,change
sh000016,2014-12-03,2031.13,2037.59,1999.73,2107.68,19169006800.0,1.97794e+11,0.00793701831277
sh000016,2014-12-02,1910.37,2021.54,1909.37,2040.47,15326342100.0,1.52004e+11,0.052677074329
sh000016,2014-12-01,1936.81,1920.38,1916.63,1968.91,15615122000.0,1.49742e+11,0.00310273500345
sh000016,2014-11-28,1853.55,1914.44,1846.15,1915.81,16235842900.0,1.38763e+11,0.0331548124019
sh000016,2014-11-27,1834.25,1853.0,1825.35,1853.42,10847290300.0,1.05236e+11,0.0178605858096
sh000016,2014-11-26,1786.93,1820.49,1786.56,1821.1,9344413000.0,91991947127.0,0.0240854195344
sh000016,2014-11-25,1757.68,1777.67,1752.38,1780.56,7308158100.0,66089112941.0,0.0111353418698
sh000016,2014-11-24,1729.27,1758.1,1722.71,1772.89,10498636500.0,99577521812.0,0.0253016397515
sh000016,2014-11-21,1676.4,1714.71,1669.18,1717.31,5364956900.0,51298051822.0,0.0227323425174
sh000016,2014-11-20,1667.14,1676.6,1662.72,1683.61,3744083900.0,33122944884.0,0.00295754982789
sh000016,2014-11-19,1675.84,1671.65,1667.9,1681.97,4078235400.0,33697458455.0,-0.00462599357041
sh000016,2014-11-18,1709.14,1679.42,1676.45,1709.28,5511740700.0,46146850105.0,-0.016786527221
sh000016,2014-11-17,1758.99,1708.1,1706.94,1758.99,5815895000.0,54484930733.0,-0.0119787946009
sh000016,2014-11-14,1719.58,1728.81,1706.84,1729.72,6124875600.0,52718773263.0,0.00142961658124
sh000016,2014-11-13,1734.17,1726.34,1720.73,1750.84,7996893500.0,70957775066.0,-0.00270591749031
sh000016,2014-11-12,1699.2,1731.02,1693.38,1731.33,6601756300.0,57117455072.0,0.0117711215619
sh000016,2014-11-11,1701.22,1710.88,1693.25,1740.92,13375732900.0,1.09119e+11,0.012941201546
sh000016,2014-11-10,1671.23,1689.02,1657.14,1689.05,8556245000.0,70480618857.0,0.0296898842484
sh000016,2014-11-07,1637.14,1640.32,1633.03,1667.7,6729359500.0,56121547529.0,0.00266448405955
sh000016,2014-11-06,1639.93,1635.96,1625.99,1643.19,4019334600.0,31307979027.0,-0.00101427371956
sh000016,2014-11-05,1645.29,1637.63,1632.72,1647.67,5181332900.0,40481738381.0,-0.00486077013947
sh000016,2014-11-04,1648.11,1645.62,1639.68,1650.81,5838929300.0,42172882090.0,-0.00328760087508
sh000016,2014-11-03,1662.75,1651.05,1646.43,1664.43,5894742300.0,44596855193.0,-0.00376157162976
sh000016,2014-10-31,1623.65,1657.29,1623.32,1665.47,8329494700.0,64192781693.0,0.0235872363344
sh000016,2014-10-30,1607.48,1619.1,1602.55,1623.74,5007805600.0,37291536513.0,0.00664883530361
sh000016,2014-10-29,1591.28,1608.4,1586.17,1616.06,4000484900.0,35115219294.0,0.0142885610792
sh000016,2014-10-28,1562.75,1585.74,1562.75,1586.3,2757734900.0,23944373706.0,0.0165638185891
sh000016,2014-10-27,1572.89,1559.91,1556.55,1572.89,2473160000.0,20758504234.0,-0.0148495123527
sh000016,2014-10-24,1587.91,1583.42,1580.71,1592.32,2688345200.0,21389606951.0,-0.00197786779801
sh000016,2014-10-23,1595.82,1586.56,1584.62,1604.5,3397576900.0,27763340673.0,-0.00661688972372
sh000016,2014-10-22,1602.45,1597.13,1596.14,1612.75,2928230800.0,24535085657.0,-0.00232314953862
sh000016,2014-10-21,1612.1,1600.84,1599.86,1615.29,3036666200.0,24672948868.0,-0.00716818758597
sh000016,2014-10-20,1613.8,1612.4,1606.12,1615.39,2867398200.0,23650042425.0,0.00241589141793
sh000016,2014-10-17,1608.98,1608.52,1592.7,1616.37,4325261300.0,32562329443.0,-0.000136131805425
sh000016,2014-10-16,1602.38,1608.74,1599.16,1629.09,4969448800.0,38081585730.0,-0.00250314365577
sh000016,2014-10-15,1599.9,1612.77,1593.39,1615.31,3458331700.0,28994513182.0,0.00779416846477
sh000016,2014-10-14,1603.35,1600.3,1595.25,1614.98,3300689300.0,26502017132.0,-0.00354112675951
sh000016,2014-10-13,1614.2,1605.99,1593.66,1614.2,3387618900.0,29953866984.0,-0.00969777019732
sh000016,2014-10-10,1626.58,1621.71,1616.67,1630.37,3684314700.0,29403106407.0,-0.00754509370016
sh000016,2014-10-09,1633.54,1634.04,1624.22,1639.17,4035723200.0,31587788788.0,0.000288325392652
sh000016,2014-10-08,1625.26,1633.57,1614.5,1633.62,3878025200.0,31913907002.0,0.00856579965265
sh000016,2014-09-30,1623.04,1619.7,1615.07,1625.01,3337974400.0,27047088496.0,-0.00130656005367
sh000016,2014-09-29,1621.09,1621.82,1613.79,1627.19,3920492200.0,31063743137.0,0.00354436144566
sh000016,2014-09-26,1613.91,1616.09,1605.53,1618.32,2620004100.0,21829404552.0,-0.00150507499425
sh000016,2014-09-25,1633.45,1618.52,1613.53,1636.22,3750253500.0,31258606636.0,-0.00443308271787
sh000016,2014-09-24,1589.35,1625.73,1586.7,1628.51,4533270300.0,37531696113.0,0.0188569867176
sh000016,2014-09-23,1584.29,1595.64,1584.16,1598.65,2402463900.0,20029029768.0,0.0074222513489
sh000016,2014-09-22,1613.81,1583.89,1580.97,1613.81,2997896900.0,25176978416.0,-0.0220396509962
sh000016,2014-09-19,1609.86,1619.58,1604.71,1623.24,3038953300.0,25046546901.0,0.00603278900333
sh000016,2014-09-18,1601.5,1609.87,1596.72,1616.48,3347401900.0,25958506238.0,0.00308614282617
sh000016,2014-09-17,1607.16,1604.92,1596.54,1609.53,2989564000.0,23326661108.0,0.00249856956892
sh000016,2014-09-16,1626.39,1600.92,1598.86,1629.69,5045413700.0,39294278141.0,-0.0142555607278
sh000016,2014-09-15,1625.87,1624.07,1614.23,1626.05,3439118800.0,28756367689.0,-0.00376394610736
sh000016,2014-09-12,1619.05,1630.2,1614.54,1630.28,2846877000.0,24364635381.0,0.0045531992248
sh000016,2014-09-11,1627.96,1622.82,1619.48,1648.96,3645671300.0,33609244718.0,-0.00439881348601
sh000016,2014-09-10,1637.49,1629.99,1626.11,1637.49,2930072200.0,24683559805.0,-0.00919511863022
sh000016,2014-09-09,1657.61,1645.11,1642.44,1660.01,3066428000.0,27041968994.0,-0.00671703385445
sh000016,2014-09-05,1643.28,1656.24,1641.11,1657.61,4187043700.0,36013748618.0,0.0115740245907
sh000016,2014-09-04,1626.91,1637.29,1621.24,1638.89,3270024900.0,28545182856.0,0.00816178498946
sh000016,2014-09-03,1609.3,1624.03,1608.95,1628.19,3840963500.0,33103655840.0,0.0102849208615
sh000016,2014-09-02,1588.62,1607.5,1581.14,1609.01,3468071000.0,28808547356.0,0.0135414262854
sh000016,2014-09-01,1582.02,1586.02,1576.22,1587.39,2213287100.0,18124123745.0,0.00299629921001
sh000016,2014-08-29,1570.4,1581.28,1565.52,1582.28,2201280100.0,17462200997.0,0.011122912176
sh000016,2014-08-28,1573.53,1563.89,1563.4,1580.68,2079015400.0,16852585791.0,-0.00566000186929
sh000016,2014-08-27,1573.52,1572.79,1569.98,1578.69,1641932100.0,13722562772.0,-0.000381341955051
sh000016,2014-08-26,1575.78,1573.39,1568.74,1584.15,2362160000.0,19028582014.0,-0.00255733236129
sh000016,2014-08-25,1594.71,1577.43,1575.71,1595.44,2650126500.0,21554357983.0,-0.0105119675721
sh000016,2014-08-22,1585.11,1594.18,1583.61,1596.29,2395343600.0,20986327928.0,0.00451032592429
sh000016,2014-08-21,1599.55,1587.03,1576.32,1600.28,2727797500.0,23060488406.0,-0.00831886763921
sh000016,2014-08-20,1605.5,1600.34,1596.96,1605.51,2410818200.0,20507289576.0,-0.00544095338181
sh000016,2014-08-19,1614.39,1609.09,1598.06,1615.21,2840078300.0,23477892376.0,-0.0025007330483
sh000016,2014-08-18,1614.23,1613.13,1607.44,1623.9,2629049800.0,22159584313.0,0.000696648395414
sh000016,2014-08-15,1598.52,1612.0,1593.22,1615.88,2740658900.0,23080900249.0,0.00949688728795
sh000016,2014-08-14,1610.39,1596.84,1595.17,1614.58,2794567300.0,24423352626.0,-0.00826015642128
sh000016,2014-08-13,1609.46,1610.14,1596.22,1619.19,3010419500.0,26196689632.0,0.00138627161968
sh000016,2014-08-12,1615.14,1607.91,1601.56,1615.14,2499988200.0,20576192613.0,-0.00700508197298
sh000016,2014-08-11,1601.31,1619.25,1600.68,1621.71,2772883600.0,23717733015.0,0.0147844593655
sh000016,2014-08-08,1595.19,1595.66,1586.09,1600.8,2841162500.0,22069255878.0,0.0014076649017
sh000016,2014-08-07,1619.2,1593.42,1592.04,1623.0,3558256700.0,28660173355.0,-0.0158077889478
sh000016,2014-08-06,1624.03,1619.01,1602.99,1626.92,3283637100.0,27780976113.0,-0.00820628176289
sh000016,2014-08-05,1644.23,1632.41,1622.03,1646.32,3319083200.0,29948610458.0,-0.0074338728252
sh000016,2014-08-04,1614.9,1644.63,1608.31,1644.96,4454097400.0,36872030685.0,0.0227988761012
sh000016,2014-08-01,1616.79,1607.97,1607.57,1639.32,4426750400.0,35658695072.0,-0.00855382782716
sh000016,2014-07-31,1602.67,1621.85,1597.27,1622.65,3474391600.0,28975720739.0,0.0127827488468
sh000016,2014-07-30,1606.72,1601.38,1598.26,1619.18,4433815500.0,35516314201.0,-0.00649873561592
sh000016,2014-07-29,1610.91,1611.85,1601.98,1621.06,4680623100.0,36657613093.0,0.00147563463162
sh000016,2014-07-28,1566.33,1609.48,1566.33,1617.48,6666410500.0,54095577415.0,0.0336939592746
sh000016,2014-07-25,1546.52,1557.02,1541.3,1557.58,3120610500.0,26399690481.0,0.0098034955597
sh000016,2014-07-24,1508.98,1541.9,1508.98,1546.19,4431152700.0,36993260014.0,0.0233242962525
sh000016,2014-07-23,1495.25,1506.76,1494.93,1512.37,2857820700.0,23121665987.0,0.00723832112129
sh000016,2014-07-22,1476.23,1495.93,1475.6,1500.5,2484082800.0,20987975248.0,0.010872819101
sh000016,2014-07-21,1478.73,1479.84,1474.8,1483.62,1676029600.0,13495893335.0,0.000731696596123
sh000016,2014-07-18,1466.58,1478.76,1464.75,1486.27,2090197900.0,16658051635.0,0.00345193082838
sh000016,2014-07-17,1479.12,1473.67,1468.38,1479.29,1648474100.0,12060796633.0,-0.00641056759279
sh000016,2014-07-16,1482.33,1483.18,1480.6,1490.19,2454217700.0,16379261256.0,-0.00100090121523
sh000016,2014-07-15,1481.11,1484.66,1478.44,1487.2,2157233600.0,17092242048.0,0.00127126331201
sh000016,2014-07-14,1468.69,1482.78,1466.41,1483.0,1982969300.0,16221218843.0,0.00969397517672
sh000016,2014-07-11,1462.35,1468.54,1460.91,1474.07,1821782900.0,13681861716.0,-0.00178565602297
sh000016,2014-07-10,1475.18,1471.17,1468.73,1478.71,1657442800.0,14297127700.0,-0.00269059755128
sh000016,2014-07-09,1490.95,1475.14,1474.87,1491.97,1872713400.0,15207187294.0,-0.0112784222676
sh000016,2014-07-08,1491.72,1491.96,1484.13,1493.84,1372506900.0,11176911552.0,-0.000584123105284
sh000016,2014-07-07,1493.07,1492.84,1488.51,1497.72,1596980200.0,12747494315.0,0.000249922443639
sh000016,2014-07-04,1489.82,1492.46,1489.47,1495.04,1584462000.0,13140630531.0,0.00195898747604
sh000016,2014-07-03,1481.85,1489.55,1479.06,1492.1,1718850600.0,14181953482.0,0.00316801596939
sh000016,2014-07-02,1481.33,1484.84,1476.58,1486.41,1672272500.0,12763370430.0,0.0021448871977
sh000016,2014-07-01,1486.79,1481.66,1476.39,1488.14,1519737700.0,12092970123.0,-0.000500537977139
sh000016,2014-06-30,1475.72,1482.41,1475.72,1486.96,1656844500.0,12463749146.0,0.00586867839724
sh000016,2014-06-27,1475.72,1473.76,1468.21,1480.82,1632084000.0,12539813435.0,-0.0028754957693
sh000016,2014-06-26,1471.65,1478.01,1471.61,1480.83,1303932200.0,10482481174.0,0.00547772243213
sh000016,2014-06-25,1477.09,1469.95,1466.4,1477.09,1171418900.0,9708436064.0,-0.00687372983958
sh000016,2014-06-24,1471.73,1480.13,1470.59,1481.15,1265998000.0,11514294898.0,0.00295983086681
sh000016,2014-06-23,1483.66,1475.76,1474.93,1489.31,1305632200.0,10788395729.0,-0.00587344111975
sh000016,2014-06-20,1475.94,1484.48,1474.44,1485.17,1338516100.0,10246268926.0,0.00435780406187
sh000016,2014-06-19,1496.66,1478.04,1473.67,1500.99,1693815700.0,12864043932.0,-0.0116307606302
sh000016,2014-06-18,1501.19,1495.43,1493.72,1504.5,1552385600.0,11366952932.0,-0.00433306545739
sh000016,2014-06-17,1512.46,1501.94,1500.33,1512.46,1646147100.0,13288101287.0,-0.0110396686651
sh000016,2014-06-16,1503.66,1518.71,1501.34,1521.96,2403881500.0,19506128871.0,0.0104753217149
sh000016,2014-06-13,1483.58,1502.96,1483.44,1509.02,2190008400.0,17815226864.0,0.0128718255955
sh000016,2014-06-12,1486.89,1483.86,1481.83,1490.01,1407643300.0,11571738497.0,-0.00329333594848
sh000016,2014-06-11,1489.37,1488.76,1483.51,1493.13,1299223100.0,10846560468.0,-0.00319309985116
sh000016,2014-06-10,1479.87,1493.53,1474.2,1493.94,1896658400.0,15413087136.0,0.0123265916425
sh000016,2014-06-09,1466.64,1475.35,1466.15,1489.77,1345680000.0,11368084670.0,0.00209133119785
sh000016,2014-06-06,1484.52,1472.27,1464.53,1484.52,1202046400.0,10443219168.0,-0.00806674926781
sh000016,2014-06-05,1465.54,1484.24,1463.04,1484.71,1276574100.0,11182243210.0,0.0121755034653
sh000016,2014-06-04,1478.2,1466.39,1459.53,1478.44,1365307400.0,11224455277.0,-0.00771490903973
sh000016,2014-06-03,1482.44,1477.79,1476.74,1491.04,1304082000.0,12319185628.0,-0.0029066943032
sh000016,2014-05-30,1485.1,1482.1,1478.0,1490.06,1360237400.0,11251417897.0,-0.0014895840281
sh000016,2014-05-29,1492.66,1484.31,1483.81,1497.68,1429096700.0,11642161949.0,-0.00499344396805
sh000016,2014-05-28,1479.5,1491.76,1474.85,1493.15,1557102400.0,13080297654.0,0.00812511446322
sh000016,2014-05-27,1484.82,1479.73,1478.31,1488.67,1250144700.0,10228019222.0,-0.00425019632596
sh000016,2014-05-26,1493.34,1486.05,1480.69,1495.78,1209119000.0,10089718649.0,0.00112774736842
sh000016,2014-05-23,1472.41,1484.38,1471.23,1484.59,1188546500.0,9189449003.0,0.00871392923933
sh000016,2014-05-22,1472.34,1471.55,1469.42,1493.18,1551253300.0,12292643134.0,-0.00175492270403
sh000016,2014-05-21,1454.49,1474.14,1447.94,1474.94,1191695200.0,9741078221.0,0.00911748196219
sh000016,2014-05-20,1466.05,1460.82,1456.44,1468.9,1243534100.0,9705725140.0,0.001101964622
sh000016,2014-05-19,1482.04,1459.21,1454.41,1482.17,1575537700.0,13840927103.0,-0.0191720971813
sh000016,2014-05-16,1489.5,1487.74,1480.83,1493.19,1346617800.0,10809717570.0,-0.00069587599436
sh000016,2014-05-15,1499.22,1488.77,1487.1,1503.09,1613387900.0,12377968729.0,-0.00803158262955
sh000016,2014-05-14,1504.42,1500.83,1498.61,1510.33,1528214100.0,12708516250.0,-0.00179046861459
sh000016,2014-05-13,1507.0,1503.52,1498.4,1510.89,2010458300.0,15024360648.0,-0.00322861440731
sh000016,2014-05-12,1492.63,1508.39,1483.46,1513.12,2820170800.0,23348128091.0,0.0186731337165
sh000016,2014-05-09,1482.32,1480.74,1474.52,1486.89,1539190700.0,11997925275.0,0.00136604908174
sh000016,2014-05-08,1474.73,1478.72,1471.65,1499.74,1726268600.0,13834791519.0,0.00172133946088
sh000016,2014-05-07,1481.94,1476.18,1475.31,1485.49,1591290700.0,12543492677.0,-0.00610940919037
sh000016,2014-05-06,1484.01,1485.25,1480.67,1497.71,1753224500.0,13174292573.0,-0.0015340846449
sh000016,2014-05-05,1490.1,1487.53,1473.03,1493.85,1957922500.0,15739614971.0,-0.00486751475775
sh000016,2014-04-30,1499.12,1494.81,1491.44,1500.35,1887391700.0,15366188233.0,-0.000802802656936
sh000016,2014-04-29,1484.01,1496.01,1478.51,1497.67,1878896300.0,15082849256.0,0.00824450590925
sh000016,2014-04-28,1499.69,1483.78,1481.71,1505.11,1955266800.0,15855693707.0,-0.011505310297
sh000016,2014-04-25,1516.69,1501.05,1500.6,1522.24,2402751800.0,21443577119.0,-0.00611738843993
sh000016,2014-04-24,1506.59,1510.29,1504.19,1523.25,1591494300.0,13933208843.0,0.00215256253811
sh000016,2014-04-23,1504.54,1507.04,1502.64,1514.73,1864788800.0,15525374826.0,-0.00166010067921
sh000016,2014-04-22,1492.08,1509.55,1487.77,1510.87,2050533700.0,16807135842.0,0.0105713382909
sh000016,2014-04-21,1510.18,1493.76,1493.25,1526.02,1897348900.0,16325222729.0,-0.0180913679157
sh000016,2014-04-18,1513.68,1521.28,1503.64,1524.73,1937480600.0,15925225369.0,0.000470878530438
sh000016,2014-04-17,1533.07,1520.56,1517.05,1534.6,1625876300.0,14751820115.0,-0.00425132313592
sh000016,2014-04-16,1519.24,1527.05,1518.43,1536.93,1912048000.0,17020163967.0,0.00251703627841
sh000016,2014-04-15,1550.43,1523.22,1521.0,1550.53,2407461600.0,21540866952.0,-0.0221351993323
sh000016,2014-04-14,1562.19,1557.7,1547.86,1568.53,2101796000.0,20117747480.0,-0.00486038530436
sh000016,2014-04-11,1568.24,1565.31,1557.51,1576.94,3740053500.0,37100316249.0,-0.00324058184013
sh000016,2014-04-10,1532.22,1570.4,1522.49,1587.62,4852679700.0,46319213324.0,0.0258166081489
sh000016,2014-04-09,1535.21,1530.88,1525.1,1539.74,2462313700.0,20749593602.0,-0.00252289139513
sh000016,2014-04-08,1488.65,1534.75,1488.06,1543.41,4336018000.0,37002100489.0,0.0298007023929
sh000016,2014-04-04,1471.49,1490.33,1469.7,1491.05,1588061400.0,13761937519.0,0.00869448685878
sh000016,2014-04-03,1498.11,1477.49,1476.02,1504.54,2596637100.0,20125065370.0,-0.00926371099636
sh000016,2014-04-02,1475.94,1491.3,1473.83,1492.75,2338082600.0,19756264204.0,0.012328071564
sh000016,2014-04-01,1463.71,1473.14,1461.18,1481.01,1668913300.0,14339245164.0,0.00502052486623
sh000016,2014-03-31,1473.15,1465.78,1457.83,1477.88,1957416300.0,15668132802.0,-0.00425529891369
sh000016,2014-03-28,1465.03,1472.05,1463.53,1483.59,2601458200.0,21086720791.0,0.00513270469024
sh000016,2014-03-27,1464.17,1464.53,1450.45,1486.37,2586058500.0,20938775645.0,-0.00173814652234
sh000016,2014-03-26,1476.25,1467.08,1462.57,1480.14,1991206500.0,16476751760.0,-0.00206853721564
sh000016,2014-03-25,1473.18,1470.12,1464.54,1483.32,2558127700.0,19916358459.0,-0.00501579661219
sh000016,2014-03-24,1468.81,1477.53,1462.18,1486.85,4190667000.0,31557460106.0,0.00918802251243
sh000016,2014-03-21,1402.81,1464.08,1402.18,1468.94,4341838000.0,32837581853.0,0.0406314525042
sh000016,2014-03-20,1415.67,1406.92,1406.26,1432.51,2055904300.0,16267191220.0,-0.00831179376714
sh000016,2014-03-19,1422.34,1418.71,1406.55,1422.34,1602253200.0,13196147471.0,-0.00625021889425
sh000016,2014-03-18,1437.54,1427.63,1425.74,1438.93,1802443200.0,14749557800.0,-0.00455110563209
sh000016,2014-03-17,1435.27,1434.16,1421.42,1438.37,1498997400.0,11873903784.0,0.00544169041535
sh000016,2014-03-14,1429.78,1426.4,1416.68,1438.67,1966609300.0,14894275543.0,-0.00765066175407
sh000016,2014-03-13,1425.84,1437.39,1421.69,1451.29,2647944700.0,19466828317.0,0.0131768706236
sh000016,2014-03-12,1408.05,1418.7,1403.28,1429.3,2271845000.0,16999076652.0,0.00422231235485
sh000016,2014-03-11,1406.07,1412.73,1403.31,1420.9,1889792000.0,14949200079.0,0.0027397785322
sh000016,2014-03-10,1442.98,1408.87,1407.49,1442.99,2530510300.0,20564351157.0,-0.03209156456
sh000016,2014-03-07,1456.09,1455.59,1451.71,1472.08,2346084200.0,19311779629.0,-0.00268789208418
sh000016,2014-03-06,1446.57,1459.51,1435.94,1466.03,2521621200.0,19849497906.0,0.0077171585777
sh000016,2014-03-05,1466.01,1448.33,1445.67,1466.96,2035846000.0,16407800429.0,-0.0108947444621
sh000016,2014-03-04,1458.68,1464.28,1448.69,1468.46,2625804700.0,20645991404.0,0.00109251062771
sh000016,2014-03-03,1459.86,1462.69,1452.14,1467.71,2983984100.0,22043608045.0,-0.00111655845952
sh000016,2014-02-28,1447.77,1464.32,1437.31,1467.1,2594021500.0,21777495142.0,0.00816545160249
sh000016,2014-02-27,1449.14,1452.46,1437.64,1462.13,3246858100.0,25154586093.0,0.00572151463996
sh000016,2014-02-26,1434.86,1444.2,1429.61,1447.17,2325252700.0,19672046635.0,0.00229441207252
sh000016,2014-02-25,1469.26,1440.89,1437.01,1475.97,2617136000.0,22308815247.0,-0.0185060556108
sh000016,2014-02-24,1492.29,1468.06,1458.17,1492.29,2888480000.0,22811562036.0,-0.0247593386438
sh000016,2014-02-21,1517.92,1505.33,1496.09,1521.77,2424011200.0,20407166235.0,-0.00974056302783
sh000016,2014-02-20,1537.94,1520.14,1519.36,1556.42,3612635200.0,27893892610.0,-0.00864616837399
sh000016,2014-02-19,1507.49,1533.4,1504.95,1541.45,3162630100.0,24784682315.0,0.0164761846049
sh000016,2014-02-18,1535.89,1508.54,1505.42,1535.89,2530762400.0,22892298800.0,-0.0192210544794
sh000016,2014-02-17,1545.18,1538.11,1529.19,1549.91,2693001100.0,23867966916.0,0.00251981601302
sh000016,2014-02-14,1527.21,1534.24,1525.15,1536.36,2123573300.0,17939545958.0,0.00407325844314
sh000016,2014-02-13,1525.53,1528.02,1519.38,1548.62,3524063500.0,27105820893.0,0.000664046716407
sh000016,2014-02-12,1528.88,1527.0,1521.27,1537.89,2381377500.0,19870385793.0,-0.000864346649463
sh000016,2014-02-11,1505.66,1528.32,1500.85,1536.46,3420919300.0,28992686324.0,0.0149339170187
sh000016,2014-02-10,1480.6,1505.83,1480.53,1507.36,2427684400.0,21744070225.0,0.02066705844
sh000016,2014-02-07,1467.36,1475.34,1458.49,1475.72,1382621000.0,12733221853.0,-0.00135513370269
sh000016,2014-01-30,1489.51,1477.35,1475.77,1489.72,1276934300.0,11516851895.0,-0.0114721409979
sh000016,2014-01-29,1493.21,1494.49,1488.7,1498.58,1478746600.0,12478066961.0,0.00449454665705
sh000016,2014-01-28,1483.41,1487.8,1477.25,1492.43,1494576200.0,12902299761.0,0.00604382414892
sh000016,2014-01-27,1491.83,1478.87,1475.5,1491.83,1902341400.0,17812293881.0,-0.0154454034945
sh000016,2014-01-24,1493.69,1502.07,1491.02,1514.11,1897613100.0,16293914640.0,0.00202397415397
sh000016,2014-01-23,1511.79,1499.03,1496.66,1514.97,1743047600.0,15874638085.0,-0.00996617839657
sh000016,2014-01-22,1480.84,1514.12,1478.08,1514.79,2415884000.0,19995973064.0,0.0238267504415
sh000016,2014-01-21,1467.15,1478.88,1467.15,1488.71,1267746900.0,11044665011.0,0.00958601678543
sh000016,2014-01-20,1472.39,1464.84,1459.45,1476.89,1277569700.0,11204582527.0,-0.0073383565849
sh000016,2014-01-17,1487.8,1475.67,1470.87,1489.61,1800564400.0,15240268687.0,-0.0116690576749
sh000016,2014-01-16,1489.05,1493.09,1482.76,1504.43,1744088600.0,15600683700.0,0.00308026353888
sh000016,2014-01-15,1496.83,1488.51,1480.18,1498.9,1472035700.0,12049612372.0,-0.0071874260064
sh000016,2014-01-14,1493.89,1499.29,1482.91,1505.46,1766276400.0,14167767516.0,0.00312589278964
sh000016,2014-01-13,1500.86,1494.61,1489.23,1510.32,1711106000.0,14597809042.0,-0.0024394834569
sh000016,2014-01-10,1500.01,1498.27,1493.5,1506.78,1693272600.0,14651313541.0,-0.00373234318407
sh000016,2014-01-09,1511.98,1503.88,1500.57,1525.73,1634130500.0,15353178042.0,-0.00755741477286
sh000016,2014-01-08,1512.09,1515.33,1504.43,1527.89,1772188600.0,15879117962.0,0.00309733400236
sh000016,2014-01-07,1500.98,1510.65,1497.78,1515.64,1547408300.0,13340968611.0,-0.00150436570099
sh000016,2014-01-06,1534.5,1512.93,1498.6,1534.5,2491819800.0,21063015332.0,-0.0150624940188
sh000016,2014-01-03,1553.45,1536.07,1529.15,1554.52,2189922800.0,18622649385.0,-0.0160348574946
sh000016,2014-01-02,1570.05,1561.1,1553.48,1570.05,1572548100.0,14982557380.0,-0.00868819219942
sh000016,2013-12-31,1541.58,1574.78,1539.88,1578.25,2361629000.0,22343459449.0,0.0173536212166
sh000016,2013-12-30,1557.51,1547.92,1544.11,1560.11,1787598000.0,15297710922.0,-0.00148494956526
sh000016,2013-12-27,1528.35,1550.22,1524.19,1559.82,1943872700.0,16995329377.0,0.0166163567959
sh000016,2013-12-26,1543.87,1524.88,1522.59,1543.87,1747730100.0,14826304739.0,-0.0145253945594
sh000016,2013-12-25,1542.04,1547.36,1533.64,1547.87,1326352400.0,12253821558.0,0.00504027347381
sh000016,2013-12-24,1547.2,1539.6,1528.16,1557.23,1515066500.0,14226274331.0,-0.00108093027481
sh000016,2013-12-23,1541.37,1541.27,1528.65,1553.56,1549020700.0,14217238597.0,0.00250550762873
sh000016,2013-12-20,1580.91,1537.41,1534.1,1583.41,2679793900.0,24518768631.0,-0.0270233837707
sh000016,2013-12-19,1605.65,1580.11,1578.92,1609.07,1735139300.0,15682884862.0,-0.0116127200099
sh000016,2013-12-18,1596.64,1598.68,1592.91,1606.64,1275789700.0,12427254627.0,0.000884637176674
